word	seg	parse
ukuphathwa	u-ku-phath-w-a	u[NPrePre15]-ku[BPre15]-phath[VRoot]-w[PassExt]-a[VerbTerm]
kweprojekthi	kwa-i-projekthi	kwa[PossConc15]-i[NPrePre5]-projekthi[NStem]
?	?	?[Punc]
Ukuhlola	u-ku-hlol-a	u[NPrePre15]-ku[BPre15]-hlol[VRoot]-a[VerbTerm]
imibiko	i-mi-biko	i[NPrePre4]-mi[BPre4]-biko[NStem]
yokuhlinzeka	ya-u-ku-hlinz-ek-a	ya[PossConc9]-u[NPrePre15]-ku[BPre15]-hlinz[VRoot]-ek[NeutExt]-a[VerbTerm]
ngezinsizakalo	nga-i-zin-sizakalo	nga[AdvPre]-i[NPrePre10]-zin[BPre10]-sizakalo[NStem]
-	-	-[Punc]
i-MFMA	i-MFMA	i[NPre9]-MFMA[Abbr]
ifuna	i-fun-a	i[SC9]-fun[VRoot]-a[VerbTerm]
ukuthi	ukuthi	ukuthi[Conj]
omasipala	o-masipala	o[NPrePre2a]-masipala[NStem]
baveze	ba-vez-e	ba[SC2]-vez[VRoot]-e[VerbTerm]
imibiko	i-mi-biko	i[NPrePre4]-mi[BPre4]-biko[NStem]
mayelana	mayela-ana	mayela[NStem]-ana[DimSuf]
nenqubekela	na-i-n-qubekela	na[AdvPre]-i[NPrePre9]-n[BPre9]-qubekela[NStem]
phambili	phambili	phambili[Adv]
yokuhlinzekwa	ya-uku-hlinzekw-a	ya[PossConc9]-uku[NPrePre15]-hlinzekw[Intrans]-a[VerbTerm]
ngezinsizakalo	nga-i-zin-sizakalo	nga[AdvPre]-i[NPrePre10]-zin[BPre10]-sizakalo[NStem]
ezindaweni	ezi-n-daba-ini	ezi[RelConc8]-n[BPre10]-daba[NStem]-ini[LocSuf]
zabo	za-bo	za[PossConc10]-bo[PronStem2]
.	.	.[Punc]
Le	le	le[Dem4][Pos1]
mibiko	mi-biko	mi[BPre4]-biko[NStem]
isiza	i-siz-a	i[SC9]-siz[VRoot]-a[VerbTerm]
imiphakathi	i-mi-phakathi	i[NPrePre4]-mi[BPre4]-phakathi[NStem]
ukuhlola	u-ku-hlol-a	u[NPrePre15]-ku[BPre15]-hlol[VRoot]-a[VerbTerm]
intuthuko	i-n-ntuthuko	i[NPrePre9]-n[BPre9]-ntuthuko[NStem]
.	.	.[Punc]
Ngesikhathi	nga-i-si-khathi	nga[AdvPre]-i[NPrePre7]-si[BPre7]-khathi[NStem]
sokuxoxisana	sa-u-ku-xox-is-an-a	sa[PossConc7]-u[NPrePre15]-ku[BPre15]-xox[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
ngesabelomali	nga-isabelomali	nga[AdvPre]-isabelomali[NStem]
,	,	,[Punc]
amakhansela	a-ma-khansela	a[NPrePre6]-ma[BPre6]-khansela[NStem]
,	,	,[Punc]
ngokusebenzisa	nga-u-ku-sebenz-is-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-is[CausExt]-a[VerbTerm]
amaKomidi	a-ma-komidi	a[NPrePre6]-ma[BPre6]-komidi[NStem]
Ezigceme	ezi-gceme	ezi[RelConc8]-gceme[NStem]
,	,	,[Punc]
kufanele	ku-fan-el-e	ku[SC15]-fan[VRoot]-el[ApplExt]-e[VerbTerm]
eluleke	e-lulek-e	e[RelConc9]-lulek[Intrans]-e[VerbTerm]
umphakathi	u-mu-phakathi	u[NPrePre3]-mu[BPre3]-phakathi[NStem]
mayelana	mayela-ana	mayela[NStem]-ana[DimSuf]
nokuthi	na-ku-th-i	na[AdvPre]-ku[BPre15]-th[VRoot]-i[VerbTerm]
isinqumo	i-si-n-qumo	i[NPrePre7]-si[BPre7]-n[BPre3]-qumo[NStem]
esibalulekile	esi-balulek-il-e	esi[RelConc7]-balulek[VRoot]-il[Perf]-e[VerbTerm]
sizowuthinta	si-zowu-thint-a	si[SC7]-zowu[Fut]-thint[Intrans]-a[VerbTerm]
kanjani	ka-njani	ka[AdvPre]-njani[Interrog]
.	.	.[Punc]
Kuyadingeka	ku-yadingeka	ku[BPre17]-yadingeka[NStem]
impela	impela	impela[Adv]
kokubili	ku-oku-bili	ku[LocPre]-oku[AdjPref15]-bili[AdjStem]
ukuphatha	u-ku-phath-a	u[NPrePre15]-ku[BPre15]-phath[VRoot]-a[VerbTerm]
ngokubambisana	nga-u-ku-bamb-is-an-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-bamb[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
kanye	ka-nye	ka[AdvPre]-nye[AdjStem]
nokusebenzisana	na-u-ku-sebenz-is-an-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
kwayo	kwa-yo	kwa[PossConc15]-yo[PronStem4]
yonke	yo-nke	yo[QuantConc9]-nke[QuantStem]
imikhakha	i-mi-khakha	i[NPrePre4]-mi[BPre4]-khakha[NStem]
.	.	.[Punc]
Imigomo	i-mi-gomo	i[NPrePre4]-mi[BPre4]-gomo[NStem]
yenzelwa	ye-enz-el-w-a	ye[PossConc9]-enz[VRoot]-el[ApplExt]-w[PassExt]-a[VerbTerm]
ukuqinisekisa	u-ku-qinisek-is-a	u[NPrePre15]-ku[BPre15]-qinisek[VRoot]-is[CausExt]-a[VerbTerm]
ukusebenza	u-ku-sebenz-a	u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-a[VerbTerm]
kwesimo	kwa-i-si-mo	kwa[PossConc15]-i[NPrePre7]-si[BPre7]-mo[NStem]
esinemiqathango	esi-ne-mi-qathango	esi[RelConc7]-ne[AdvPre]-mi[BPre4]-qathango[NStem]
mayelana	mayela-ana	mayela[NStem]-ana[DimSuf]
nokulethwa	no-ku-leth-w-a	no[AdvPre]-ku[BPre15]-leth[VRoot]-w[PassExt]-a[VerbTerm]
kwezingqalazizinda	kwe-zin-gqalazizinda	kwe[PossConc15]-zin[BPre10]-gqalazizinda[NStem]
zikamasipala	zi-ka-masipala	zi[PossConc8]-ka[PossKA]-masipala[NStem]
,	,	,[Punc]
esibeka	esi-bek-a	esi[RelConc7]-bek[VRoot]-a[VerbTerm]
imiqathango	i-mi-qathango	i[NPrePre4]-mi[BPre4]-qathango[NStem]
kuleyo	ku-leyo	ku[LocPre]-leyo[Dem9][Pos2]
ndlela	n-dlela	n[BPre9]-dlela[NStem]
yokusebenzisana	yo-ku-sebenz-is-an-a	yo[PossConc9]-ku[BPre15]-sebenz[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
.	.	.[Punc]
Udoti	U-doti	U[BPre1]-doti[ProperName]
endaweni	e-n-dawo-ini	e[LocPre]-n[BPre9]-dawo[NStem]-ini[LocSuf]
lapho	lapho	lapho[Dem16][Pos2]
ohlala	o-hlal-a	o[RelConc1]-hlal[VRoot]-a[VerbTerm]
khona	kho-na	kho[PronStem15]-na[PronSuf]
awuqoqwa	a-wu-qoq-w-a	a[NegPre]-wu[CopPre]-qoq[VRoot]-w[PassExt]-a[VerbTerm]
njalo	njalo	njalo[Adv]
.	.	.[Punc]
Abahlali	aba-hlal-i	aba[RelConc2]-hlal[VRoot]-i[VerbTerm]
bakule	ba-ku-le	ba[PossConc2]-ku[BPre15]-le[Dem4][Pos1]
ndawo	n-dawo	n[BPre9]-dawo[NStem]
sebekhalaze	se-be-khalaz-e	se[SC2]-be[Pas]-khalaz[VRoot]-e[VerbTerm]
iziqubu	i-zi-qubu	i[NPrePre8]-zi[BPre8]-qubu[NStem]
ezimbalwa	ezi-mbalwa	ezi[RelConc10]-mbalwa[RelStem]
kumkhandlu	ku-m-khandlu	ku[LocPre]-m[BPre1]-khandlu[NStem]
kamasipala	ka-u-masipala	ka[PossKA]-u[NPrePre1a]-masipala[NStem]
,	,	,[Punc]
kodwa	kodwa	kodwa[Conj]
inkinga	i-n-khinga	i[NPrePre9]-n[BPre9]-khinga[NStem]
isaqhubeka	i-sa-qhubek-a	i[SC9]-sa[Pro]-qhubek[VRoot]-a[VerbTerm]
.	.	.[Punc]
Umasipala	u-masipala	u[NPrePre2]-masipala[NStem]
uphinda	u-phind-a	u[SC1]-phind[VRoot]-a[VerbTerm]
uthi	u-th-i	u[SC1]-th[VRoot]-i[VerbTerm]
ezinye	ezin-nye	ezin[AdjPref10]-nye[AdjStem]
zezizathu	z-i-zi-zathu	z[PossConc8]-i[NPrePre8]-zi[BPre8]-zathu[NStem]
ukuthi	ukuthi	ukuthi[Conj]
abahlali	a-ba-hlali	a[NPrePre2]-ba[BPre2]-hlali[NStem]
abayikhokheli	a-ba-yi-khokh-el-i	a[NegPre]-ba[SC2]-yi[Pres]-khokh[VRoot]-el[ApplExt]-i[VerbTerm]
irenti	i-renti	i[BPre5]-renti[NStem]
kamasipala	ka-u-masipala	ka[PossKA]-u[NPrePre1a]-masipala[NStem]
kanye	ka-nye	ka[AdvPre]-nye[AdjStem]
nentela	na-i-n-thela	na[AdvPre]-i[NPrePre9]-n[BPre9]-thela[NStem]
,	,	,[Punc]
futhi	futhi	futhi[Conj]
lokhu	lokhu	lokhu[Dem15][Pos1]
kuphazamisa	ku-phazamisa	ku[BPre17]-phazamisa[NStem]
ukulethwa	u-ku-leth-w-a	u[NPrePre15]-ku[BPre15]-leth[VRoot]-w[PassExt]-a[VerbTerm]
kwezidingo	kwa-i-zi-dingo	kwa[PossConc15]-i[NPrePre8]-zi[BPre8]-dingo[NStem]
,	,	,[Punc]
ikakhulukazi	i-ka-khulukazi	i[NPrePre9]-ka[AdvPre]-khulukazi[NStem]
njengoba	njengoba	njengoba[Conj]
ezinye	ezin-nye	ezin[AdjPref10]-nye[AdjStem]
izindawo	i-zin-dawo	i[NPrePre10]-zin[BPre10]-dawo[NStem]
edolobheni	e-i-li-dolobha-ini	e[LocPre]-i[NPrePre5]-li[BPre5]-dolobha[NStem]-ini[LocSuf]
zikhokha	zi-khokh-a	zi[SC8]-khokh[Intrans]-a[VerbTerm]
ngendlela	nga-i-n-dlela	nga[AdvPre]-i[NPrePre9]-n[BPre9]-dlela[NStem]
efanele	e-fan-el-e	e[LocPre]-fan[VRoot]-el[ApplExt]-e[VerbTerm]
,	,	,[Punc]
futhi	futhi	futhi[Conj]
uhulumeni	u-hulumeni	u[NPrePre1a]-hulumeni[NStem]
ucabanga	u-cabanga	u[BPre1a]-cabanga[NStem]
ukuthi	ukuthi	ukuthi[Conj]
kubalulekile	ku-balulek-il-e	ku[SC15]-balulek[VRoot]-il[Perf]-e[VerbTerm]
ukuthi	ukuthi	ukuthi[Conj]
lezo	lezo	lezo[Dem10][Pos2]
zindawo	zin-dawo	zin[BPre10]-dawo[NStem]
zilethelwe	zi-leth-el-w-e	zi[SC8]-leth[VRoot]-el[ApplExt]-w[PassExt]-e[VerbTerm]
kahle	ka-hle	ka[AdvPre]-hle[AdjStem]
izidingo	i-zi-dingo	i[NPrePre8]-zi[BPre8]-dingo[NStem]
.	.	.[Punc]
Izindlela	i-zin-dlela	i[NPrePre10]-zin[BPre10]-dlela[NStem]
ezibuthaka	ezi-bu-thak-a	ezi[RelConc10]-bu[SC14]-thak[VRoot]-a[VerbTerm]
,	,	,[Punc]
nezisebenza	ne-zi-sebenz-a	ne[CopPre]-zi[ReflPre]-sebenz[VRoot]-a[VerbTerm]
kabi	ka-bi	ka[AdvPre]-bi[AdjStem]
zenza	zi-enz-a	zi[SC8]-enz[VRoot]-a[VerbTerm]
kube	ku-b-e	ku[SC15]-b[VRoot]-e[VerbTerm]
nzima	nzima	nzima[RelStem]
ukuzibophezela	u-ku-zi-bophezel-a	u[NPrePre15]-ku[BPre15]-zi[ReflPre]-bophezel[VRoot]-a[VerbTerm]
,	,	,[Punc]
kuvama	ku-vam-a	ku[BPre15]-vam[VRoot]-a[VerbTerm]
ukuthi	ukuthi	ukuthi[Conj]
kube	ku-b-e	ku[SC15]-b[VRoot]-e[VerbTerm]
nomphumela	na-u-mu-phumela	na[AdvPre]-u[NPrePre3]-mu[BPre3]-phumela[NStem]
wokuthi	wa-u-ku-th-i	wa[PossConc3]-u[NPrePre15]-ku[BPre15]-th[VRoot]-i[VerbTerm]
kungabibikho	ku-nga-bibikho	ku[LocPre]-nga[NegPre]-bibikho[NStem]
muntu	mu-ntu	mu[BPre1]-ntu[NStem]
oziphendulelayo	o-zi-phendulela-yo	o[BPre2a]-zi[ReflPre]-phendulela[NStem]-yo[RelSuf]
ngomsebenzi	nga-u-mu-sebenzi	nga[AdvPre]-u[NPrePre3]-mu[BPre3]-sebenzi[NStem]
wakhe	wa-khe	wa[PossConc1]-khe[PronStem1]
.	.	.[Punc]
Lolu	lolu	lolu[Dem11][Pos1]
hlelo	hlelo	hlelo[NStem]
luveza	lu-vez-a	lu[CopPre]-vez[VRoot]-a[VerbTerm]
isibonelo	i-si-bonelo	i[NPrePre7]-si[BPre7]-bonelo[NStem]
sokuthi	sa-u-ku-th-i	sa[PossConc7]-u[NPrePre15]-ku[BPre15]-th[VRoot]-i[VerbTerm]
kwenzekani	ku-enz-ek-a-ni	ku[SC15]-enz[VRoot]-ek[NeutExt]-a[VerbTerm]-ni[InterrogSuf]
uma	uma	uma[Conj]
amanzi	a-ma-nzi	a[NPrePre6]-ma[BPre6]-nzi[NStem]
asedolobheni	a-s-e-dolobh-ini	a[RelConc6]-s[PreLoc-s]-e[LocPre]-dolobh[NStem]-ini[LocSuf]
kutholakala	ku-thol-akal-a	ku[SC15]-thol[VRoot]-akal[NeutExt]-a[VerbTerm]
ukuthi	ukuthi	ukuthi[Conj]
awaphuzeki	awa-phuz-ek-i	awa[NegPre]-phuz[VRoot]-ek[NPas]-i[VerbTerm]
.	.	.[Punc]
Abezindaba	abe-zin-daba	abe[RelConc2]-zin[BPre10]-daba[NStem]
basola	ba-asola	ba[PossConc14]-asola[NStem]
uNgqongqoshe	u-ngqongqoshe	u[NPrePre1a]-ngqongqoshe[NStem]
Wezamanzi	we-za-manzi	we[PossConc3]-za[Pres]-manzi[NStem]
.	.	.[Punc]
Umphakathi	u-mu-phakathi	u[NPrePre3]-mu[BPre3]-phakathi[NStem]
usole	u-sol-e	u[SC3]-sol[VRoot]-e[VerbTerm]
usodolobha	usodolobha	usodolobha[NStem]
.	.	.[Punc]
Usodolobha	Usodolobha	Usodolobha[NStem]
usola	u-sol-a	u[SC1]-sol[VRoot]-a[VerbTerm]
ophethe	o-pheth-e	o[LocPre]-pheth[VRoot]-e[VerbTerm]
ekusetshenzisweni	e-ku-setshenziso-ini	e[LocPre]-ku[BPre15]-setshenziso[NStem]-ini[LocSuf]
kwamanzi	kwa-a-ma-nzi	kwa[PossConc15]-a[NPrePre6]-ma[BPre6]-nzi[NStem]
.	.	.[Punc]
Ophethe	o-pheth-e	o[LocPre]-pheth[Intrans]-e[VerbTerm]
ekusetshenzisweni	e-ku-setshenziso-ini	e[LocPre]-ku[BPre15]-setshenziso[NStem]-ini[LocSuf]
kwamanzi	kwa-a-ma-nzi	kwa[PossConc15]-a[NPrePre6]-ma[BPre6]-nzi[NStem]
usola	u-sol-a	u[SC1]-sol[VRoot]-a[VerbTerm]
unjiniyela	u-njiniyela	u[BPre1a]-njiniyela[NStem]
.	.	.[Punc]
Unjiniyela	u-njiniyela	u[BPre1a]-njiniyela[NStem]
uthi	u-th-i	u[SC1]-th[VRoot]-i[VerbTerm]
isabelomali	i-si-abelomali	i[NPrePre7]-si[BPre7]-abelomali[NStem]
sokubhekela	sa-uku-bhekel-a	sa[PossConc7]-uku[NPrePre15]-bhekel[Intrans]-a[VerbTerm]
ukusebenza	u-ku-sebenz-a	u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-a[VerbTerm]
kahle	ka-hle	ka[AdvPre]-hle[AdjStem]
kwamanzi	kwa-a-ma-nzi	kwa[PossConc15]-a[NPrePre6]-ma[BPre6]-nzi[NStem]
sancishiswa	sa-ncishisw-a	sa[PossConc7]-ncishisw[VRoot]-a[VerbTerm]
eminyakeni	e-i-mi-nyaka-ini	e[LocPre]-i[NPrePre4]-mi[BPre4]-nyaka[NStem]-ini[LocSuf]
emithathu	emi-thathu	emi[AdjPref4]-thathu[AdjStem]
eyedlule	e-ye-dlul-e	e[RelConc4]-ye[Past]-dlul[VRoot]-e[VerbTerm]
manje	manje	manje[Adv]
amanzi	a-ma-nzi	a[NPrePre6]-ma[BPre6]-nzi[NStem]
awasaphuzeki	awa-sa-phuz-ek-i	awa[NegPre]-sa[Pres]-phuz[VRoot]-ek[NPas]-i[VerbTerm]
.	.	.[Punc]
Ophethe	o-pheth-e	o[LocPre]-pheth[Intrans]-e[VerbTerm]
kwezezimali	kwe-ze-zi-mali	kwe[PossConc15]-ze[PossConc8]-zi[BPre8]-mali[NStem]
kumasipala	ku-masipala	ku[LocPre]-masipala[NStem]
uthi	u-th-i	u[SC1]-th[VRoot]-i[VerbTerm]
isabelomali	i-si-abelomali	i[NPrePre7]-si[BPre7]-abelomali[NStem]
sancishiswa	sa-ncishisw-a	sa[PossConc7]-ncishisw[VRoot]-a[VerbTerm]
ngoba	ngoba	ngoba[Conj]
izindleko	i-zin-dleko	i[NPrePre10]-zin[BPre10]-dleko[NStem]
zabasebenzi	za-a-ba-sebenzi	za[PossConc8]-a[NPrePre2]-ba[BPre2]-sebenzi[NStem]
bese	be-se	be[SC2]-se[AuxVStem]
zidlula	zi-dlul-a	zi[SC10]-dlul[Intrans]-a[VerbTerm]
izindleko	i-zin-dleko	i[NPrePre10]-zin[BPre10]-dleko[NStem]
zokunakekela	zo-ku-nakekela	zo[PossConc10]-ku[BPre15]-nakekela[NStem]
amanzi	a-ma-nzi	a[NPrePre6]-ma[BPre6]-nzi[NStem]
.	.	.[Punc]
Usodolobha	Usodolobha	Usodolobha[NStem]
yena	ye-na	ye[PronStem1]-na[PronSuf]
uthi	u-th-i	u[SC1]-th[VRoot]-i[VerbTerm]
umumo	u-mu-mo	u[NPrePre1]-mu[BPre3]-mo[NStem]
wamaholo	wa-a-ma-holo	wa[PossConc3]-a[NPrePre6]-ma[BPre6]-holo[NStem]
kuxoxiswana	ku-xoxiswana	ku[BPre17]-xoxiswana[NStem]
ngawo	nga-wo	nga[AdvPre]-wo[PronStem6]
ezingeni	e-zinga-ini	e[LocPre]-zinga[NStem]-ini[LocSuf]
likazwelonke	lika-u-zwelonke	lika[PossConc5]-u[NPrePre1a]-zwelonke[NStem]
wuPhiko	wu-Phiko	wu[CopPre]-Phiko[NStem]
LwaseNingizimu	lwa-s-e-Ningizimu	lwa[PossConc11]-s[PreLoc-s]-e[LocPre]-Ningizimu[ProperName]
Afrika	Afrika	Afrika[ProperName]
Lohulumeni	lo-hulumeni	lo[Dem3][Pos1]-hulumeni[NStem]
Bezindawo	ba-i-zin-dawo	ba[PossConc14]-i[NPrePre10]-zin[BPre10]-dawo[NStem]
.	.	.[Punc]
Uphiko	U-phiko	U[NPrePre1a]-phiko[NStem]
luthi	lu-th-i	lu[SC11]-th[VRoot]-i[VerbTerm]
omasipala	o-masipala	o[NPrePre2a]-masipala[NStem]
bangaphuma	ba-nga-phum-a	ba[PossConc2]-nga[AdvPre]-phum[VRoot]-a[VerbTerm]
kulezi	ku-lezi	ku[LocPre]-lezi[Dem8][Pos1]
zivumelwano	zi-vumelwano	zi[BPre8]-vumelwano[NStem]
uma	uma	uma[Conj]
bengeke	be-ngeke	be[BPre2]-ngeke[Adv]
bakwazi	ba-ku-az-i	ba[SC2]-ku[OC15]-az[VRoot]-i[VerbTerm]
ukuzikhokhela	u-ku-zi-khokhela	u[NPrePre15]-ku[BPre15]-zi[ReflPre]-khokhela[NStem]
,	,	,[Punc]
njalo	njalo	njalo[Adv]
njalo	njalo	njalo[Adv]
njalo	njalo	njalo[Adv]
.	.	.[Punc]
Abaholi	aba-hol-i	aba[RelConc2]-hol[VRoot]-i[VerbTerm]
bomphakathi	ba-u-m-phakathi	ba[PossConc2]-u[NPrePre3]-m[BPre3]-phakathi[Adv]
bamele	ba-mel-e	ba[SC2]-mel[VRoot]-e[VerbTerm]
umphakathi	u-m-phakathi	u[NPrePre3]-m[BPre3]-phakathi[Adv]
ezindabeni	ezi-n-daba-ini	ezi[RelConc8]-n[BPre10]-daba[NStem]-ini[LocSuf]
eziseduze	ezi-se-duze	ezi[RelConc10]-se[Pro]-duze[NStem]
kakhulu	ka-khulu	ka[AdvPre]-khulu[AdjStem]
nezinhliziyo	na-i-zin-hliziyo	na[AdvPre]-i[NPrePre10]-zin[BPre10]-hliziyo[NStem]
zawo	za-wo	za[PossConc10]-wo[PronStem3]
futhi	futhi	futhi[Conj]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
zithathwe	zi-thath-w-e	zi[SC10]-thath[VRoot]-w[PassExt]-e[VerbTerm]
njengezisemqoka	njenga-i-zi-s-e-m-qoka	njenga[AdvPre]-i[NPrePre10]-zi[BPre10]-s[PreLoc-s]-e[LocPre]-m[BPre3]-qoka[NStem]
.	.	.[Punc]
Laba	laba	laba[Dem2][Pos1]
baholi	ba-holi	ba[PossConc2]-holi[NStem]
banesibopho	ba-na-i-si-bopho	ba[BPre2]-na[AdvPre]-i[NPrePre7]-si[BPre7]-bopho[NStem]
sokuqinisekisa	sa-u-ku-qinis-ek-is-a	sa[PossConc7]-u[NPrePre15]-ku[BPre15]-qinis[VRoot]-ek[NeutExt]-is[CausExt]-a[VerbTerm]
ukuthi	ukuthi	ukuthi[Conj]
ukugxeka	u-ku-gxek-a	u[NPrePre15]-ku[BPre15]-gxek[VRoot]-a[VerbTerm]
nokukhononda	na-u-ku-khonond-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-khonond[VRoot]-a[VerbTerm]
kwenziwa	ku-enz-iw-a	ku[SC15]-enz[VRoot]-iw[PassExt]-a[VerbTerm]
ngesithunzi	nga-i-si-thunzi	nga[AdvPre]-i[NPrePre7]-si[BPre7]-thunzi[NStem]
nangendlela	na-nga-i-n-dlela	na[AdvPre]-nga[AdvPre]-i[NPrePre9]-n[BPre9]-dlela[NStem]
ezinokuthula	e-zi-na-u-ku-thul-a	e[RelConc9]-zi[BPre8]-na[AdvPre]-u[NPrePre15]-ku[BPre15]-thul[VRoot]-a[VerbTerm]
.	.	.[Punc]
Yize	y-i-ze	y[CopPre]-i[NPrePre5]-ze[NStem]
kwesinye	ku-esi-nye	ku[LocPre]-esi[AdjPref7]-nye[AdjStem]
isikhathi	i-si-khathi	i[NPrePre7]-si[BPre7]-khathi[NStem]
abaholi	a-ba-holi	a[NPrePre2]-ba[BPre2]-holi[NStem]
bomphakathi	ba-u-m-phakathi	ba[PossConc2]-u[NPrePre3]-m[BPre3]-phakathi[Adv]
babhekele	ba-bhek-el-e	ba[SC2]-bhek[VRoot]-el[ApplExt]-e[VerbTerm]
okuncane	oku-ncane	oku[AdjPref15]-ncane[AdjStem]
okufunwa	oku-fun-w-a	oku[RelConc15]-fun[VRoot]-w[PassExt]-a[VerbTerm]
umphakathi	u-m-phakathi	u[NPrePre3]-m[BPre3]-phakathi[Adv]
osabalele	o-sabalal-il-e	o[RelConc3]-sabalal[VRoot]-il[Perf]-e[VerbTerm]
nohlukene	na-u-hlukan-e	na[CopPre]-u[NPrePre3]-hlukan[VRoot]-e[VerbTerm]
,	,	,[Punc]
benza	ba-enz-a	ba[SC2]-enz[VRoot]-a[VerbTerm]
ingxenye	i-ngxenye	i[NPrePre9]-ngxenye[NStem]
esemqoka	e-s-e-m-qoka	e[RelConc4]-s[PreLoc-s]-e[LocPre]-m[BPre3]-qoka[NStem]
yomphakathi	ya-u-m-phakathi	ya[PossConc9]-u[NPrePre3]-m[BPre3]-phakathi[Adv]
ophilayo	o-phil-a-yo	o[RelConc3]-phil[Intrans]-a[VerbTerm]-yo[RelSuf]
wentando	wa-n-tando	wa[PossConc3]-n[NPrePre9]-tando[NStem]
yeningi	ya-i-ningi	ya[PossConc9]-i[NPrePre9]-ningi[AdjStem]
ebandakanya	e-bandakany-a	e[RelConc9]-bandakany[VRoot]-a[VerbTerm]
abantu	a-ba-ntu	a[NPrePre2]-ba[BPre2]-ntu[NStem]
entuthukweni	e-ntuthuko-ini	e[LocPre]-ntuthuko[NStem]-ini[LocSuf]
yabo	ya-bo	ya[PossConc4]-bo[PronStem2]
.	.	.[Punc]
Indlela	i-n-dlela	i[NPrePre9]-n[BPre9]-dlela[NStem]
encike	e-ncik-e	e[RelConc9]-ncik[VRoot]-e[VerbTerm]
ekuvumelaneni	e-ku-vumelano-ini	e[LocPre]-ku[BPre15]-vumelano[NStem]-ini[LocSuf]
noma	noma	noma[Conj]
ezimfunweni	e-zi-mfuno-ini	e[LocPre]-zi[BPre10]-mfuno[NStem]-ini[LocSuf]
-	-	-[Punc]
le	le	le[Dem9][Pos1]
ndlela	n-dlela	n[BPre9]-dlela[NStem]
ibheka	i-bhek-a	i[SC9]-bhek[VRoot]-a[VerbTerm]
ingxabano	i-ngxabano	i[NPrePre9]-ngxabano[NStem]
njengento	njenga-i-nto	njenga[AdvPre]-i[NPrePre9]-nto[NStem]
eyimvelo	e-y-i-m-velo	e[RelConc9]-y[CopPre]-i[NPrePre9]-m[BPre3]-velo[NStem]
ebudlelwaneni	e-bu-dlelwane-ini	e[LocPre]-bu[BPre14]-dlelwane[NStem]-ini[LocSuf]
babantu	ba-a-ba-ntu	ba[PossConc2]-a[NPrePre2]-ba[BPre2]-ntu[NStem]
.	.	.[Punc]
Le	le	le[Dem9][Pos1]
ndlela	n-dlela	n[BPre9]-dlela[NStem]
ayibheki	a-yi-bhek-i	a[NegPre]-yi[SC9]-bhek[VRoot]-i[VerbTerm]
ukuthi	ukuthi	ukuthi[Conj]
ngubani	ng-u-bani	ng[CopPre]-u[NPrePre1]-bani[Interrog]
'	'	'[Punc]
olungile	o-lung-il-e	o[RelConc1]-lung[VRoot]-il[Perf]-e[VerbTerm]
'	'	'[Punc]
nokuthi	na-ku-th-i	na[AdvPre]-ku[BPre15]-th[VRoot]-i[VerbTerm]
ngubani	ng-u-bani	ng[CopPre]-u[NPrePre1]-bani[Interrog]
'	'	'[Punc]
ongalungile	o-nga-lung-il-e	o[RelConc1]-nga[NegPre]-lung[VRoot]-il[Perf]-e[VerbTerm]
'	'	'[Punc]
engxabanweni	e-ngxabano-ini	e[LocPre]-ngxabano[NStem]-ini[LocSuf]
,	,	,[Punc]
kodwa	kodwa	kodwa[Conj]
ukuthola	u-ku-thol-a	u[NPrePre15]-ku[BPre15]-thol[VRoot]-a[VerbTerm]
isixazululo	i-si-xazululo	i[NPrePre7]-si[BPre7]-xazululo[NStem]
esizosiza	esi-zo-siz-a	esi[RelConc7]-zo[Fut]-siz[VRoot]-a[VerbTerm]
wonke	wo-nke	wo[QuantConc3]-nke[QuantStem]
amacala	a-ma-cala	a[NPrePre6]-ma[BPre6]-cala[NStem]
.	.	.[Punc]
Le	le	le[Dem9][Pos1]
ndlela	n-dlela	n[BPre9]-dlela[NStem]
ifuna	i-fun-a	i[SC9]-fun[VRoot]-a[VerbTerm]
isisombululo	i-si-sombululo	i[NPrePre7]-si[BPre7]-sombululo[NStem]
sokuwina	sa-u-ku-win-a	sa[PossConc7]-u[NPrePre15]-ku[BPre15]-win[VRoot]-a[VerbTerm]
kwawo	kwa-wo	kwa[PossConc15]-wo[PronStem3]
wonke	wo-nke	wo[QuantConc3]-nke[QuantStem]
amacala	a-ma-cala	a[NPrePre6]-ma[BPre6]-cala[NStem]
.	.	.[Punc]
Isebenzisa	i-sebenz-is-a	i[SC9]-sebenz[VRoot]-is[CausExt]-a[VerbTerm]
ukuxazulula	u-ku-xazulul-a	u[NPrePre15]-ku[BPre15]-xazulul[VRoot]-a[VerbTerm]
inkinga	i-n-kinga	i[NPrePre9]-n[BPre9]-kinga[NStem]
