word	seg	parse
into	i-n-to	i[NPrePre9]-n[BPre9]-to[NStem]
ekujoliswa	e-ku-jolis-w-a	e[RelConc9]-ku[SC15]-jolis[VRoot]-w[PassExt]-a[VerbTerm]
kuyo	ku-yo	ku[LocPre]-yo[PronStem4]
.	.	.[Punc]
Umzekelo	u-m-zekelo	u[NPrePre3]-m[BPre3]-zekelo[NStem]
:	:	:[Punc]
Amakhosikazi	a-ma-khosikazi	a[NPrePre6]-ma[BPre6]-khosikazi[NStem]
enza	enz-a	enz[VRoot]-a[VerbTerm]
enza	enz-a	enz[VRoot]-a[VerbTerm]
ama-33%	a-ma-33%	a[NPrePre6]-ma[BPre6]-33%[Num]
wamalungu	wa-a-ma-lungu	wa[PossConc6]-a[NPrePre6]-ma[BPre6]-lungu[NStem]
ekomiti	a-i-Komiti	a[PossConc6]-i[NPrePre9]-Komiti[NStem]
yamanzi	ya-a-ma-nzi	ya[PossConc9]-a[NPrePre6]-ma[BPre6]-nzi[NStem]
ekupheleni	e-u-ku-phel-a-ini	e[LocPre]-u[NPrePre15]-ku[BPre15]-phel[VRoot]-a[VerbTerm]-ini[LocSuf]
koNyaka	kwa-u-(m)-nyaka	kwa[PossConc15]-u[NPrePre3]-(m)[BPre3]-nyaka[NStem]
wesibini	wa-i-si-bini	wa[PossConc3]-i[NPrePre7]-si[BPre7]-bini[AdjStem]
.	.	.[Punc]
Ngowe-2004	nga-o-wa-i-2004	nga[AdvPre]-o[RelConc3]-wa[PossConc3]-i[NPrePre5]-2004[Num]
uphengululo	u-phengululo	u[NPrePre11]-phengululo[NStem]
lwabonisa	lu-a-bon-is-a	lu[SC11]-a[Past]-bon[VRoot]-is[CausExt]-a[VerbTerm]
ukuba	ukuba	ukuba[Conj]
uninzi	u-ninzi	u[NPrePre11]-ninzi[NStem]
loomasipala	lwa-oo-masipala	lwa[PossConc11]-oo[NPrePre2a]-masipala[NStem]
lwafumanisa	lu-a-fuman-is-a	lu[SC11]-a[Past]-fuman[VRoot]-is[CausExt]-a[VerbTerm]
ukuba	ukuba	ukuba[Conj]
i-Municipal	i-municipal	i[NPrePre9]-municipal[Foreign]
Structures	Structures	Structures[Foreign]
Act	act	act[Foreign]
,	,	,[Punc]
1998	1998	1998[Num]
ne-Municipal	na-i-municipal	na[AdvPre]-i[NPrePre9]-municipal[Foreign]
Systems	Systems	Systems[Foreign]
Act	act	act[Foreign]
,	,	,[Punc]
2000	2000	2000[Num]
aziniki	a-zi-nik-i	a[NegPre]-zi[SC10]-nik[VRoot]-i[VerbTerm]
zinkcukacha	zin-kcukacha	zin[BPre10]-kcukacha[NStem]
zaneleyo	zi-anel-e-yo	zi[RelConc10]-anel[VRoot]-e[VerbTerm]-yo[RelSuf]
ngendlela	nga-i-n-dlela	nga[AdvPre]-i[NPrePre9]-n[BPre9]-dlela[NStem]
yokuseka	ya-u-ku-sek-a	ya[PossConc9]-u[NPrePre15]-ku[BPre15]-sek[VRoot]-a[VerbTerm]
iiKomiti	i-(z)i-komiti	i[NPrePre10]-(z)i[BPre10]-komiti[NStem]
zeeWadi	za-i-(z)i-wadi	za[PossConc10]-i[NPrePre10]-(z)i[BPre10]-wadi[NStem]
.	.	.[Punc]
Iseti	i-seti	i[NPrePre9]-seti[NStem]
yezikhokelo	ya-i-zi-khokelo	ya[PossConc9]-i[NPrePre8]-zi[BPre8]-khokelo[NStem]
yafakwa	y-a-fak-w-a	y[SC9]-a[Past]-fak[VRoot]-w[PassExt]-a[VerbTerm]
kwigazethi	ku-i-gazethi	ku[LocPre]-i[NPrePre9]-gazethi[NStem]
ngowama-24	nga-o-wa-ma-24	nga[AdvPre]-o[RelConc3]-wa[PossConc3]-ma[BPre6]-24[Num]
June	June	June[Foreign]
2005	2005	2005[Num]
(	(	([Punc]
Government	Government	Government[Foreign]
Gazette	Gazette	Gazette[Foreign]
No	No	No[Abbr]
.	.	.[Punc]
27699	27699	27699[Num]
)	)	)[Punc]
ukuncedisa	u-ku-nced-is-a	u[NPrePre15]-ku[BPre15]-nced[VRoot]-is[CausExt]-a[VerbTerm]
oomasipala	oo-masipala	oo[NPrePre2a]-masipala[NStem]
ngokubanika	nga-u-ku-ba-nik-a	nga[AdvPre]-u[NPre15]-ku[BPre15]-ba[OC2]-nik[VRoot]-a[VerbTerm]
iinkcukacha	i-(z)in-kcukacha	i[NPrePre10]-(z)in[BPre10]-kcukacha[NStem]
ezithe	ezi-th-e	ezi[RelConc10]-th[VRoot]-e[VerbTerm]
chatha	chatha	chatha[Ideoph]
ngendlela	nga-i-n-dlela	nga[AdvPre]-i[NPrePre9]-n[BPre9]-dlela[NStem]
emakwenziwe	e-ma-ku-enz-iw-e	e[RelConc9]-ma[ImpPre]-ku[SC15]-enz[VRoot]-iw[PassExt]-e[VerbTerm]
ngayo	nga-yo	nga[AdvPre]-yo[PronStem9]
oku	oku	oku[Dem15][Pos1]
.	.	.[Punc]
Esi	esi	esi[Dem7][Pos1]
isigaba	i-si-gaba	i[NPrePre7]-si[BPre7]-gaba[NStem]
sibandakanya	si-bandakany-a	si[SC7]-bandakany[VRoot]-a[VerbTerm]
uqulunqo	u-qulunqo	u[NPrePre11]-qulunqo[NStem]
lwezisombululo	lwa-i-zi-sombululo	lwa[PossConc11]-i[NPrePre8]-zi[BPre8]-sombululo[NStem]
zeengxaki	za-i-(z)in-gxaki	za[PossConc10]-i[NPrePre10]-(z)in[BPre10]-gxaki[NStem]
eziphambili	ezi-phambili	ezi[RelConc10]-phambili[Adv]
ezithe	ezi-th-e	ezi[RelConc10]-th[VRoot]-e[VerbTerm]
zafunyaniswa	z-a-fuman-is-w-a	z[SC10]-a[Past]-fuman[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]
;	;	;[Punc]
ngale	nga-le	nga[AdvPre]-le[Dem9][Pos1]
ndlela	n-dlela	n[BPre9]-dlela[NStem]
ke	ke	ke[Conj]
ziye	zi-ye	zi[SC10]-ye[AuxVStem]
zibekwe	zi-bek-w-e	zi[SC10]-bek[VRoot]-w[PassExt]-e[VerbTerm]
iinkalo	i-(z)in-kalo	i[NPrePre10]-(z)in[BPre10]-kalo[NStem]
ezifanele	ezi-fanel-e	ezi[RelConc10]-fanel[VRoot]-e[VerbTerm]
kufikelelwa	ku-fikelel-w-a	ku[SC15]-fikelel[VRoot]-w[PassExt]-a[VerbTerm]
kule	ku-le	ku[LocPre]-le[Dem9][Pos1]
projekthi	projekthi	projekthi[NStem]
.	.	.[Punc]
Ukulawula	u-ku-lawul-a	u[NPrePre15]-ku[BPre15]-lawul[VRoot]-a[VerbTerm]
inguqu	i-n-guqu	i[NPrePre9]-n[BPre9]-guqu[NStem]
kumhlaba	ku-u-m-hlaba	ku[LocPre]-u[NPrePre3]-m[BPre3]-hlaba[NStem]
omawunyathelwe	o-ma-wu-nyathel-w-e	o[RelConc3]-ma[ImpPre]-wu[OC3]-nyathel[VRoot]-w[PassExt]-e[VerbTerm]
,	,	,[Punc]
kwishedyuli	ku-i-shedyuli	ku[LocPre]-i[NPrePre9]-shedyuli[NStem]
nakwiindleko	na-ku-i-(z)in-dleko	na[AdvPre]-ku[LocPre]-i[NPrePre10]-(z)in[BPre10]-dleko[NStem]
:	:	:[Punc]
Ukulawula	u-ku-lawul-a	u[NPrePre15]-ku[BPre15]-lawul[VRoot]-a[VerbTerm]
inguqu	i-n-guqu	i[NPrePre9]-n[BPre9]-guqu[NStem]
kwiprojekthi	ku-i-projekthi	ku[LocPre]-i[NPrePre9]-projekthi[NStem]
le	le	le[Dem9][Pos1]
ngokubanzi	ngoku-banzi	ngoku[AdvPre]-banzi[RelStem]
.	.	.[Punc]
'	'	'[Punc]
Ukunaba	u-ku-nab-a	u[NPrePre15]-ku[BPre15]-nab[VRoot]-a[VerbTerm]
komhlaba	kwa-u-m-hlaba	kwa[PossConc15]-u[NPrePre3]-m[BPre3]-hlaba[NStem]
'	'	'[Punc]
kuxa	ku-xa	ku[CopPre]-xa[Conj]
kusenzeka	ku-s-enz-ek-a	ku[SC15]-s[PreLoc-s]-enz[VRoot]-ek[NeutExt]-a[VerbTerm]
iinguqulelwana	i-(z)in-guqul-el-w-a-na	i[NPrePre10]-(z)in[BPre10]-guqul[VRoot]-el[ApplExt]-w[PassExt]-a[VerbTerm]-na[DimSuf]
ezincinane	ezi-ncinane	ezi[AdjPref10]-ncinane[AdjStem]
ezithi	ezi-th-i	ezi[RelConc10]-th[VRoot]-i[VerbTerm]
zibangele	zi-bangel-e	zi[SC10]-bangel[VRoot]-e[VerbTerm]
inguqu	i-n-guqu	i[NPrePre9]-n[BPre9]-guqu[NStem]
enkulu	en-khulu	en[AdjPref9]-khulu[AdjStem]
kumhlaba	ku-u-m-hlaba	ku[LocPre]-u[NPrePre3]-m[BPre3]-hlaba[NStem]
ebekucetywe	e-be-ku-ceb-w-e	e[RelConc9]-be[Past]-ku[SC15]-ceb[VRoot]-w[PassExt]-e[VerbTerm]
ukuwunyathela	u-ku-wu-nyathel-a	u[NPrePre15]-ku[SC15]-wu[OC3]-nyathel[VRoot]-a[VerbTerm]
,	,	,[Punc]
into	i-n-to	i[NPrePre9]-n[BPre9]-to[NStem]
ke	ke	ke[Conj]
leyo	leyo	leyo[Dem9][Pos2]
edla	e-dla	e[RelConc9]-dla[AuxVStem]
ngokukhokelela	ngoku-khokel-el-a	ngoku[AdvPre]-khokel[VRoot]-el[ApplExt]-a[VerbTerm]
ekusileleni	e-u-ku-silel(a)-ini	e[LocPre]-u[NPrePre15]-ku[BPre15]-silel(a)[VRoot]-ini[LocSuf]
kweprojekthi	kwa-i-projekthi	kwa[PossConc15]-i[NPrePre9]-projekthi[NStem]
.	.	.[Punc]
Kuyafuneka	ku-ya-funek-a	ku[SC15]-ya[Pres]-funek[VRoot]-a[VerbTerm]
ukuba	ukuba	ukuba[Conj]
kuhlalwe	ku-hlal-w-e	ku[SC15]-hlal[VRoot]-w[PassExt]-e[VerbTerm]
kweziya	ku-eziya	ku[LocPre]-eziya[Dem10][Pos3]
zinto	zin-to	zin[BPre10]-to[NStem]
bezicetyiwe	be-zi-ceb-iw-e	be[SC2]-zi[OC10]-ceb[VRoot]-iw[PassExt]-e[VerbTerm]
.	.	.[Punc]
Xa	xa	xa[Conj]
kuphela	ku-phel-a	ku[BPre15]-phel[VRoot]-a[VerbTerm]
le	le	le[Dem9][Pos1]
seshoni	seshoni	seshoni[NStem]
yesiphumo	ya-i-si-phumo	ya[PossConc9]-i[NPrePre7]-si[BPre7]-phumo[NStem]
ngasinye	nga-si-nye	nga[AdvPre]-si[EnumConc7]-nye[EnumStem]
esibekwe	esi-bek-w-e	esi[RelConc7]-bek[VRoot]-w[PassExt]-e[VerbTerm]
ngokokubaluleka	nga-oko-ku-balulek-a	nga[AdvPre]-oko[AdvPre]-ku[BPre15]-balulek[VRoot]-a[VerbTerm]
kuya	ku-ya	ku[SC15]-ya[AuxVStem]
kubakho	ku-ba-kho	ku[CopPre]-ba[CopPre]-kho[Adv]
iseti	i-seti	i[NPrePre9]-seti[NStem]
yeenkcukacha	ya-i-(z)in-kcukacha	ya[PossConc9]-i[NPrePre10]-(z)in[BPre10]-kcukacha[NStem]
ezinxulunyanisiweyo	ezi-nxuluman-is-iw-e-yo	ezi[RelConc10]-nxuluman[VRoot]-is[CausExt]-iw[PassExt]-e[VerbTerm]-yo[RelSuf]
eziya	ezi-ya	ezi[RelConc10]-ya[Fut]
kusetyenziselwa	ku-sebenz-is-el-w-a	ku[SC15]-sebenz[VRoot]-is[CausExt]-el[ApplExt]-w[PassExt]-a[VerbTerm]
ukwenza	u-ku-enz-a	u[NPrePre15]-ku[BPre15]-enz[VRoot]-a[VerbTerm]
isicwangciso	i-si-cwangciso	i[NPrePre7]-si[BPre7]-cwangciso[NStem]
.	.	.[Punc]
Urhulumente	u-rhulumente	u[NPrePre1a]-rhulumente[NStem]
wamakhaya	wa-a-ma-khaya	wa[PossConc1a]-a[NPrePre6]-ma[BPre6]-khaya[NStem]
ujongene	u-jong-an-e	u[SC1a]-jong[VRoot]-an[RecipExt]-e[VerbTerm]
nemingeni	na-i-mi-ngeni	na[AdvPre]-i[NPrePre4]-mi[BPre4]-ngeni[NStem]
emininzi	emi-ninzi	emi[AdjPref4]-ninzi[AdjStem]
ezalanayo	e-zalan-a-yo	e[RelConc4]-zalan[VRoot]-a[VerbTerm]-yo[RelSuf]
,	,	,[Punc]
kuquka	ku-quk-a	ku[SC15]-quk[VRoot]-a[VerbTerm]
nesikhundla	na-i-si-khundla	na[AdvPre]-i[NPrePre7]-si[BPre7]-khundla[NStem]
esiphantsi	esi-phantsi	esi[RelConc7]-phantsi[Adv]
,	,	,[Punc]
iinkqubo	i-(z)in-kqubo	i[NPrePre10]-(z)in[BPre10]-kqubo[NStem]
ezibuthathaka	ezi-buthathaka	ezi[RelConc10]-buthathaka[RelStem]
zolawulo	za-u-(lu)-lawulo	za[PossConc10]-u[NPrePre11]-(lu)[BPre11]-lawulo[NStem]
,	,	,[Punc]
ukungenelela	u-ku-ngenelel-a	u[NPrePre15]-ku[BPre15]-ngenelel[VRoot]-a[VerbTerm]
kopolitiko	kwa-u-(lu)-politiko	kwa[PossConc15]-u[NPrePre11]-(lu)[BPre11]-politiko[NStem]
okungeyomfuneko	oku-nge-yo-m-funeko	oku[RelConc15]-nge[NegPre]-yo[PronStem9]-m[BPre9]-funeko[NStem]
ekuthathweni	e-u-ku-thath-w-a-ini	e[LocPre]-u[NPrePre15]-ku[BPre15]-thath[VRoot]-w[PassExt]-a[VerbTerm]-ini[LocSuf]
kwezigqibo	kwa-i-zi-gqibo	kwa[PossConc15]-i[NPrePre8]-zi[BPre8]-gqibo[NStem]
zobugcisa	za-u-bu-gcisa	za[PossConc8]-u[NPrePre14]-bu[BPre14]-gcisa[NStem]
nolawulo	na-u-(lu)-lawulo	na[AdvPre]-u[NPrePre11]-(lu)[BPre11]-lawulo[NStem]
,	,	,[Punc]
isikhundla	i-si-khundla	i[NPrePre7]-si[BPre7]-khundla[NStem]
senzuzo	sa-i-n-zuzo	sa[PossConc7]-i[NPrePre9]-n[BPre9]-zuzo[NStem]
esingalungelelananga	esi-nga-lungelelan-a-nga	esi[RelConc7]-nga[NegPre]-lungelelan[VRoot]-a[VerbTerm]-nga[NegPre]
.	.	.[Punc]
IKhomishoni	i-khomishoni	i[NPrePre9]-khomishoni[NStem]
ikholelwa	i-khol-el-w-a	i[SC9]-khol[VRoot]-el[ApplExt]-w[PassExt]-a[VerbTerm]
ukuba	ukuba	ukuba[Conj]
phakathi	phakathi	phakathi[Adv]
kobume	kwa-u-bu-me	kwa[PossConc15]-u[NPrePre14]-bu[BPre14]-me[NStem]
bomGaqo-siseko	ba-u-m-gaqo-si-seko	ba[PossConc14]-u[NPrePre3]-m[BPre3]-gaqo[NStem]-si[BPre7]-seko[NStem]
,	,	,[Punc]
kukho	ku-kho	ku[CopPre]-kho[Adv]
isithuba	i-si-thuba	i[NPrePre7]-si[BPre7]-thuba[NStem]
sokwabiwa	sa-u-ku-ab-iw-a	sa[PossConc7]-u[NPrePre15]-ku[BPre15]-ab[VRoot]-iw[PassExt]-a[VerbTerm]
kwamandla	kwa-a-ma-ndla	kwa[PossConc15]-a[NPrePre6]-ma[BPre6]-ndla[NStem]
nemisebenzi	na-i-mi-sebenzi	na[AdvPre]-i[NPrePre4]-mi[BPre4]-sebenzi[NStem]
okungafaniyo	oku-nga-fan-i-yo	oku[RelConc15]-nga[NegPre]-fan[VRoot]-i[VerbTerm]-yo[RelSuf]
macala	ma-cala	ma[BPre6]-cala[NStem]
nakwiyantlukwano	na-ku-i-yantlukwano	na[AdvPre]-ku[LocPre]-i[NPrePre9]-yantlukwano[NStem]
engakumbi	e-ngakumbi	e[RelConc9]-ngakumbi[Adv]
emalunga	e-malunga	e[RelConc9]-malunga[Adv]
nendlela	na-i-n-dlela	na[AdvPre]-i[NPrePre9]-n[BPre9]-dlela[NStem]
ezifezekiswa	ezi-fezek-is-w-a	ezi[RelConc10]-fezek[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]
ngayo	nga-yo	nga[AdvPre]-yo[PronStem9]
izinto	i-zin-to	i[NPrePre10]-zin[BPre10]-to[NStem]
emazijongwe	e-ma-zi-jong-w-e	e[RelConc9]-ma[ImpPre]-zi[OC10]-jong[VRoot]-w[PassExt]-e[VerbTerm]
kuqala	ku-qal-a	ku[SC15]-qal[VRoot]-a[VerbTerm]
.	.	.[Punc]
Ukuphumeza	u-ku-phumez-a	u[NPrePre15]-ku[BPre15]-phumez[VRoot]-a[VerbTerm]
oku	oku	oku[Dem15][Pos1]
,	,	,[Punc]
izicwangciso-qhinga	i-zi-cwangciso-qhinga	i[NPrePre8]-zi[BPre8]-cwangciso[NStem]-qhinga[NStem]
zexesha	za-i-(li)-xesha	za[PossConc10]-i[NPrePre5]-(li)[BPre5]-xesha[NStem]
elide	eli-de	eli[AdjPref5]-de[AdjStem]
ziyafuneka	zi-ya-funek-a	zi[SC8]-ya[Pres]-funek[VRoot]-a[VerbTerm]
,	,	,[Punc]
kuquka	ku-quk-a	ku[SC15]-quk[VRoot]-a[VerbTerm]
nokujongwa	na-u-ku-jong-w-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-jong[VRoot]-w[PassExt]-a[VerbTerm]
kokunyanzelwa	kwa-u-ku-nyanzel-w-a	kwa[PossConc15]-u[NPrePre15]-ku[BPre15]-nyanzel[VRoot]-w[PassExt]-a[VerbTerm]
kwesikhundla	kwa-i-si-khundla	kwa[PossConc15]-i[NPrePre7]-si[BPre7]-khundla[NStem]
,	,	,[Punc]
kuvunyelwa	ku-vum-el-w-a	ku[SC15]-vum[VRoot]-el[ApplExt]-w[PassExt]-a[VerbTerm]
ukulinga	u-ku-ling-a	u[NPrePre15]-ku[BPre15]-ling[VRoot]-a[VerbTerm]
ngakumbi	ngakumbi	ngakumbi[Adv]
kwiintlobo	ku-i-(z)in-tlobo	ku[LocPre]-i[NPrePre10]-(z)in[BPre10]-tlobo[NStem]
zamaziko	za-a-ma-ziko	za[PossConc10]-a[NPrePre6]-ma[BPre6]-ziko[NStem]
nokusebenzisana	na-u-ku-sebenz-is-an-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
norhulumente	na-u-rhulumente	na[AdvPre]-u[NPrePre1a]-rhulumente[NStem]
kazwelonke	ka-u-zwelonke	ka[PossKA]-u[NPrePre1a]-zwelonke[NStem]
nowamaphondo	na-o-wa-ma-phondo	na[AdvPre]-o[RelConc1a]-wa[PossConc6]-ma[BPre6]-phondo[NStem]
.	.	.[Punc]
Namhlanje	namhlanje	namhlanje[Adv]
,	,	,[Punc]
malunga	malunga	malunga[Adv]
nomyinge	na-u-m-yinge	na[AdvPre]-u[NPrePre3]-m[BPre3]-yinge[NStem]
we-17	wa-i-17	wa[PossConc3]-i[NPrePre5]-17[Num]
ekhulwini	e-khulu-ini	e[LocPre]-khulu[NStem]-ini[LocSuf]
wenani	wa-i-(li)-nani	wa[PossConc3]-i[NPrePre5]-(li)[BPre5]-nani[NStem]
labemi	la-a-be-mi	la[PossConc5]-a[NPrePre2]-be[BPre2]-mi[NStem]
boMzantsi	ba-u-Mzantsi	ba[PossConc2]-u[NPrePre3]-Mzantsi[ProperName]
Afrika	Afrika	Afrika[ProperName]
liyakwazi	li-ya-ku-az-i	li[SC5]-ya[Pres]-ku[SC15]-az[VRoot]-i[VerbTerm]
ukufikelela	u-ku-fikelel-a	u[NPrePre15]-ku[BPre15]-fikelel[VRoot]-a[VerbTerm]
kumnathazwe	ku-m-nathazwe	ku[LocPre]-m[BPre3]-nathazwe[NStem]
(	(	([Punc]
i-intanethi	i-intanethi	i[NPrePre9]-intanethi[NStem]
)	)	)[Punc]
-	-	-[Punc]
inani	i-(li)-nani	i[NPrePre5]-(li)[BPre5]-nani[NStem]
elinyuka	eli-nyuk-a	eli[RelConc5]-nyuk[VRoot]-a[VerbTerm]
malunga	malunga	malunga[Adv]
nomyinge	na-u-m-yinge	na[AdvPre]-u[NPrePre3]-m[BPre3]-yinge[NStem]
wama-20	wa-a-ma-20	wa[PossConc3]-a[NPrePre6]-ma[BPre6]-20[Num]
ekhulwini	e-khulu-ini	e[LocPre]-khulu[NStem]-ini[LocSuf]
ngonyaka	nga-u-(m)-nyaka	nga[AdvPre]-u[NPrePre3]-(m)[BPre3]-nyaka[NStem]
.	.	.[Punc]
Ukusetyenziswa	u-ku-sebenz-is-w-a	u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]
konxibelelwano	kwa-u-(lu)-nxibelelwano	kwa[PossConc15]-u[NPrePre11]-(lu)[BPre11]-nxibelelwano[NStem]
lwedijithali	lwa-i-dijithali	lwa[PossConc11]-i[NPrePre9]-dijithali[NStem]
kutshintshe	ku-tshintsh-e	ku[SC15]-tshintsh[VRoot]-e[VerbTerm]
uluntu	u-lu-ntu	u[NPrePre11]-lu[BPre11]-ntu[NStem]
ngeendlela	nga-i-(z)in-dlela	nga[AdvPre]-i[NPrePre10]-(z)in[BPre10]-dlela[NStem]
ezingekaqondwa	ezi-nge-ka-qond-w-a	ezi[RelConc10]-nge[NegPre]-ka[NegPre]-qond[VRoot]-w[PassExt]-a[VerbTerm]
ngokupheleleyo	nga-oku-phelel-e-yo	nga[AdvPre]-oku[RelConc15]-phelel[VRoot]-e[VerbTerm]-yo[RelSuf]
okwangoku	okwa-ngoku	okwa[AdvPre]-ngoku[Adv]
,	,	,[Punc]
kucacile	ku-cac-ile	ku[SC15]-cac[VRoot]-ile[Perf]
,	,	,[Punc]
nangona	nangona	nangona[Conj]
kunjalo	ku-njalo	ku[CopPre]-njalo[Adv]
,	,	,[Punc]
ukuba	ukuba	ukuba[Conj]
abantsundu	a-ba-ntsundu	a[NPrePre2]-ba[BPre2]-ntsundu[NStem]
abasebatsha	aba-se-ba-tsha	aba[RelConc2]-se[Pro]-ba[CopPre]-tsha[AdjStem]
balamkele	ba-li-amkel-e	ba[SC2]-li[OC5]-amkel[VRoot]-e[VerbTerm]
ijelo	i-(li)-jelo	i[NPrePre5]-(li)[BPre5]-jelo[NStem]
losasazo	la-u-(lu)-sasazo	la[PossConc5]-u[NPrePre11]-(lu)[BPre11]-sasazo[NStem]
elitsha	eli-tsha	eli[AdjPref5]-tsha[AdjStem]
,	,	,[Punc]
kwaye	kwaye	kwaye[Conj]
oku	oku	oku[Dem15][Pos1]
kumela	ku-mel-a	ku[SC15]-mel[VRoot]-a[VerbTerm]
iindlela	i-(z)in-dlela	i[NPrePre10]-(z)in[BPre10]-dlela[NStem]
ezinokuba	ezi-na-ukuba	ezi[RelConc10]-na[AdvPre]-ukuba[Conj]
namandla	na-a-ma-ndla	na[AdvPre]-a[NPrePre6]-ma[BPre6]-ndla[NStem]
zokukhuthaza	za-u-ku-khuthaz-a	za[PossConc10]-u[NPrePre15]-ku[BPre15]-khuthaz[VRoot]-a[VerbTerm]
ukubandakanywa	u-ku-bandakany-w-a	u[NPrePre15]-ku[BPre15]-bandakany[VRoot]-w[PassExt]-a[VerbTerm]
kwasekuhlaleni	kwa-s-e-u-ku-hlal-a-ini	kwa[PossConc15]-s[PreLoc-s]-e[LocPre]-u[NPrePre15]-ku[BPre15]-hlal[VRoot]-a[VerbTerm]-ini[LocSuf]
.	.	.[Punc]
Thatha	thath-a	thath[VRoot]-a[VerbTerm]
abathathi-nxaxheba	a-ba-thathi-n-xaxheba	a[NPrePre2]-ba[BPre2]-thathi[NStem]-n[BPre9]-xaxheba[NStem]
kumjikelo	ku-u-m-jikelo	ku[LocPre]-u[NPrePre3]-m[BPre3]-jikelo[NStem]
wongquzulwano	wa-u-ngquzulwano	wa[PossConc1]-u[NPrePre11]-ngquzulwano[NStem]
,	,	,[Punc]
usebenzisa	u-sebenz-is-a	u[SC1]-sebenz[VRoot]-is[CausExt]-a[VerbTerm]
amanqaku	a-ma-nqaku	a[NPrePre6]-ma[BPre6]-nqaku[NStem]
ngezifundo	nga-i-zi-fundo	nga[AdvPre]-i[NPrePre8]-zi[BPre8]-fundo[NStem]
kwiSahluko	ku-i-si-ahluko	ku[LocPre]-i[NPrePre7]-si[BPre7]-ahluko[NStem]
5	5	5[Num]
ukukuncedisa	u-ku-ku-nced-is-a	u[NPrePre15]-ku[BPre15]-ku[OC2ps]-nced[VRoot]-is[CausExt]-a[VerbTerm]
.	.	.[Punc]
Kwinqanam	ku-i-(li)-nqanam	ku[LocPre]-i[NPrePre5]-(li)[BPre5]-nqanam[NStem]
ngalinye	nga-li-nye	nga[AdvPre]-li[EnumConc5]-nye[EnumStem]
,	,	,[Punc]
cela	cel-a	cel[VRoot]-a[VerbTerm]
abathathi-nxaxheba	a-ba-thathi-n-xaxheba	a[NPrePre2]-ba[BPre2]-thathi[NStem]-n[BPre9]-xaxheba[NStem]
ukuba	ukuba	ukuba[Conj]
bacinge	ba-cing-e	ba[SC2]-cing[VRoot]-e[VerbTerm]
ngamava	ng-a-ma-va	ng[CopPre]-a[NPrePre6]-ma[BPre6]-va[NStem]
abo	a-bo	a[PossConc6]-bo[PronStem2]
.	.	.[Punc]
UMnu	u-Mnu	u[NPrePre1a]-Mnu[Abbr]
.	.	.[Punc]
Mali	Mali	Mali[ProperName]
uvela	u-vel-a	u[SC1a]-vel[VRoot]-a[VerbTerm]
eSomalia	e-Somalia	e[LocPre]-Somalia[ProperName]
kwaye	kwaye	kwaye[Conj]
uhlala	u-hlal-a	u[SC1a]-hlal[VRoot]-a[VerbTerm]
kuWadi	ku-i-wadi	ku[LocPre]-i[NPrePre9]-wadi[NStem]
XYZ	XYZ	XYZ[Abbr]
.	.	.[Punc]
Uyakhalaza	u-ya-khalaz-a	u[SC1a]-ya[Pres]-khalaz[VRoot]-a[VerbTerm]
kumasipala	ku-u-masipala	ku[LocPre]-u[NPrePre1a]-masipala[NStem]
ngokusilela	nga-u-ku-silel-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-silel[VRoot]-a[VerbTerm]
kokuhanjiswa	kwa-u-ku-hamb-is-w-a	kwa[PossConc15]-u[NPrePre15]-ku[BPre15]-hamb[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]
kweenkonzo	kwa-i-(z)in-konzo	kwa[PossConc15]-i[NPrePre10]-(z)in[BPre10]-konzo[NStem]
ngokumalunga	nga-oku-malunga	nga[AdvPre]-oku[RelConc15]-malunga[Adv]
nokususwa	na-u-ku-sus-w-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-sus[VRoot]-w[PassExt]-a[VerbTerm]
kwenkunkuma	kwa-i-n-kunkuma	kwa[PossConc15]-i[NPrePre9]-n[BPre9]-kunkuma[NStem]
.	.	.[Punc]
Xa	xa	xa[Conj]
esiya	e-si-y-a	e[SC1a]-si[Pro]-y[VRoot]-a[VerbTerm]
kukhalaza	ku-khalaz-a	ku[SC15]-khalaz[VRoot]-a[VerbTerm]
uxelelwa	u-xelel-w-a	u[SC1a]-xelel[VRoot]-w[PassExt]-a[VerbTerm]
ukuba	ukuba	ukuba[Conj]
akangommi	aka-ng-u-m-mi	aka[NegPre]-ng[CopPre]-u[NPrePre1]-m[BPre1]-mi[NStem]
woMzantsi	wa-u-Mzantsi	wa[PossConc1]-u[NPrePre3]-Mzantsi[ProperName]
Afrika	Afrika	Afrika[ProperName]
kwaye	kwaye	kwaye[Conj]
akanalungelo	aka-na-lungelo	aka[NegPre]-na[CopPre]-lungelo[NStem]
lakukhalaza	la-u-ku-khalaz-a	la[PossConc5]-u[NPrePre15]-ku[BPre15]-khalaz[VRoot]-a[VerbTerm]
.	.	.[Punc]
